7267	2	1	2	2	1	2	2	2	2	2	1	2	1	1	1	1	4	4	3
7305	3	2	2	2	1	1	3	2	2	2	2	3	1	1	1	1	3	3	1
7308	3	3	2	4	1	1	2	2	4	2	4	4	1	4	4	4	2	2	2
7325	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	4	3	2
7346	2	2	4	4	1	4	4	4	4	4	3	4	2	4	2	2	2	1	1
7374	2	2	4	3	4	4	4	4	1	1	4	4	1	1	1	1	3	1	2
7414	2	2	2	3	2	2	3	2	3	2	3	2	3	2	2	2	3	3	2
7431	1	1	2	2	1	1	2	3	2	2	1	1	1	1	2	1	3	3	1
7441	2	2	2	3	2	1	2	2	2	2	3	2	2	2	2	1	3	3	2
7448	1	1	2	2	1	2	4	2	2	2	2	3	2	2	2	2	2	4	1
7452	1	1	1	1	1	1	3	2	2	2	3	2	2	1	1	2	3	3	2
7455	2	1	1	2	1	2	2	3	2	3	1	1	1	1	1	1	3	4	3
7504	2	2	3	3	2	2	2	2	2	2	2	3	2	1	2	1	3	3	2
7516	2	2	2	3	1	1	2	1	1	1	1	1	2	1	2	1	4	4	1
7578	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	4	2
7580	3	1	2	2	4	4	4	2	2	2	2	3	3	3	3	1	1	2	2
7597	4	3	2	2	2	4	2	3	3	3	2	3	3	1	2	3	3	2	2
7605	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	4	3	2
7637	1	1	4	1	4	1	4	4	4	4	3	1	3	4	4	4	3	2	1
7646	2	2	4	3	2	3	3	2	2	99	3	2	2	2	2	1	3	2	2
7661	1	1	3	2	1	1	3	2	4	3	2	4	3	2	1	1	4	3	2
7682	2	1	2	4	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2
7753	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	4	4	3
7761	1	1	3	3	1	2	2	2	3	2	1	2	1	1	2	1	4	4	3
7767	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	3	2	2
7781	1	1	2	2	1	2	3	2	2	2	2	1	4	1	1	1	3	2	1
7782	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	3	3	2
7795	2	3	2	3	3	2	2	2	3	3	3	3	2	2	1	1	3	3	1
7807	1	1	2	2	1	1	4	2	3	3	3	3	2	3	1	1	2	2	1
7810	3	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	4	4	3
7825	4	1	2	3	3	3	2	2	1	1	3	2	2	1	1	1	3	3	2
7845	1	1	2	2	1	1	3	2	2	2	3	2	2	1	1	2	3	3	2
7847	2	1	1	4	3	2	2	2	2	4	3	2	2	2	2	2	4	4	2
7848	1	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	4	4	2
7859	1	1	1	1	1	1	2	2	1	2	1	4	2	3	2	2	3	3	2
7869	2	2	2	2	1	1	2	2	2	2	4	2	2	1	1	1	3	3	2
7880	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	4	4	2
7905	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	4	4	2
7946	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2
8033	1	1	1	1	4	1	4	1	4	4	4	1	1	1	1	1	2	2	2
8051	1	1	1	3	2	1	3	2	2	1	2	1	1	1	1	1	2	3	2
8059	1	2	2	1	1	1	2	1	1	1	4	1	1	1	4	1	4	4	2
8071	2	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	4	4	3
8088	2	2	2	2	3	4	2	1	2	2	3	2	3	1	2	1	2	2	3
8095	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	4	3	1
8109	2	1	3	3	2	1	2	2	3	2	2	1	1	1	3	2	2	3	1
8116	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	4	3	2
8142	1	1	3	3	1	1	1	1	1	1	3	1	1	1	1	1	4	4	2
8147	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	4	4	2
8213	3	2	1	2	1	1	2	2	2	2	3	1	2	1	1	3	4	3	2
8223	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	4	99	3
8242	1	1	2	2	2	2	4	4	4	3	2	4	2	2	2	3	3	2	1
8269	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	4	4	3
8301	2	2	2	3	2	3	2	2	1	1	2	1	2	1	99	3	3	3	3
8318	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	3	3	2
8355	2	2	2	2	2	2	2	2	2	2	1	3	2	3	2	2	3	2	2
8359	1	1	2	3	2	2	3	2	3	99	3	3	1	1	1	1	4	3	2
8386	3	1	4	3	2	4	4	4	3	2	4	4	3	4	3	1	4	4	3
8394	2	2	3	2	1	1	2	99	2	99	99	2	1	2	3	1	3	4	3
8409	1	1	2	2	1	1	3	3	1	1	4	3	1	1	1	1	4	4	3
8442	2	2	2	4	1	2	4	4	2	2	3	3	2	1	3	4	4	4	2
8476	2	1	2	2	1	4	2	2	2	2	1	1	2	1	1	1	4	3	2
8477	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	3	3	2
8533	2	4	2	2	2	2	4	1	1	1	3	4	1	99	1	2	2	2	1
8547	1	2	2	2	1	1	2	2	2	2	3	2	3	2	1	1	4	4	2
8563	2	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	4	3	2
8584	3	2	3	3	2	3	3	3	4	3	2	2	2	1	3	4	2	3	1
8638	2	2	3	2	4	3	3	1	1	2	2	2	1	2	1	1	3	3	1
8644	1	1	3	2	3	4	2	2	1	1	3	1	1	1	99	99	99	99	1
8682	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	3	3	2
8685	2	2	2	1	1	1	2	1	1	2	3	1	2	1	3	1	4	4	2
8703	2	2	2	2	2	2	2	1	2	2	3	2	2	1	1	1	3	3	2
8799	2	2	99	2	4	4	4	2	4	2	1	1	1	1	1	3	1	1	2
8823	2	1	4	4	2	4	4	4	4	4	4	4	1	1	1	1	2	2	1
8891	4	4	4	4	4	4	4	1	1	4	4	1	4	1	1	1	1	2	1
8911	3	1	1	3	3	1	1	1	3	1	3	1	2	1	1	1	4	4	4
8918	2	2	3	2	2	2	3	2	2	2	2	1	1	1	3	2	2	3	1
8928	1	1	4	2	2	2	2	2	1	2	3	4	2	1	2	2	4	2	2
8933	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	3	3	2
8955	3	3	4	4	4	4	3	2	4	3	2	2	3	1	3	1	2	2	3
8982	2	2	3	3	2	2	2	2	2	1	2	1	1	1	2	2	3	4	2
9039	1	1	2	2	1	2	4	4	3	3	3	3	3	1	3	2	3	4	2
9091	2	1	1	1	1	1	2	2	1	2	4	1	1	1	2	1	4	4	2
9134	1	1	1	1	1	1	3	1	2	1	1	3	1	1	1	1	3	3	2
9205	4	4	2	1	4	4	4	4	3	4	4	4	4	2	3	3	2	2	2
9219	3	1	2	1	1	1	3	2	4	1	3	3	1	1	3	1	3	4	1
9220	1	2	2	2	1	3	2	2	3	2	2	1	2	2	2	2	3	3	1
9226	1	1	3	2	1	1	99	99	99	99	2	1	3	1	1	1	2	3	1
9249	2	1	1	2	2	2	2	2	1	1	2	2	3	1	2	1	3	4	2
9290	1	3	1	2	2	2	4	1	2	2	4	1	1	1	1	1	4	4	1
9299	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2
9308	3	2	4	4	1	1	3	1	1	1	1	3	1	1	4	4	4	4	2
9329	3	4	1	99	4	1	3	1	1	99	3	3	1	3	3	99	2	4	2
9392	2	2	2	2	1	1	2	2	1	1	3	2	2	1	1	1	3	3	2
9395	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	4	2
9438	3	3	3	4	3	2	3	3	2	2	4	3	2	3	4	3	3	3	2
9459	1	1	3	2	2	2	2	2	2	2	3	99	3	2	1	99	2	3	2
9492	1	1	2	3	1	2	1	1	2	2	3	1	1	1	2	2	4	4	2
9505	2	1	2	3	3	4	3	2	1	3	4	2	2	1	1	1	3	3	1
9513	2	1	4	99	1	1	4	4	1	4	99	1	1	1	2	1	1	1	1
9524	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	4	4	4
9540	2	2	3	2	2	1	2	1	3	3	3	4	1	1	2	2	3	3	1
9562	2	1	2	2	2	2	99	2	2	2	2	1	2	1	2	2	4	4	2
9567	1	1	1	2	1	4	4	1	3	3	1	1	1	1	1	1	2	2	2
9586	2	1	2	2	2	2	3	2	2	2	2	2	1	1	2	2	2	3	2
9624	1	1	2	3	2	4	2	2	1	1	2	2	2	1	1	1	4	4	2
9627	1	1	3	3	3	3	3	2	3	2	2	4	4	2	2	2	3	3	2
9648	2	2	3	1	1	1	4	4	4	4	2	2	2	2	4	2	1	1	2
9657	1	1	4	3	3	1	2	2	1	2	3	2	2	1	3	3	3	3	2
9680	2	2	2	2	3	2	3	3	3	3	3	3	2	2	2	2	2	2	2
9686	2	2	2	2	1	2	2	2	3	1	1	1	1	1	2	1	2	99	2
9691	2	1	2	3	1	1	2	2	3	1	3	1	1	1	1	1	4	3	2
9712	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1
9714	1	1	1	1	1	1	2	2	1	1	4	2	1	1	1	1	3	2	2
9718	2	2	3	3	2	2	4	3	3	3	3	2	2	2	2	2	2	3	1
9741	1	1	2	2	1	1	3	2	2	2	2	1	1	1	2	2	2	3	2
9743	1	1	1	2	2	2	2	1	1	1	1	3	1	1	1	1	3	3	1
9748	2	2	4	3	1	2	2	3	3	2	3	4	2	3	2	2	2	3	2
9751	1	2	2	3	1	1	2	1	2	2	3	1	1	1	1	1	3	3	2
9794	1	2	3	4	1	2	2	2	1	1	3	2	2	2	2	2	4	3	1
9823	1	1	99	99	2	2	2	2	3	2	3	2	2	1	3	1	3	3	2
9826	3	2	1	1	4	2	3	2	2	2	4	4	1	1	2	2	2	2	2
9830	2	2	2	2	1	2	2	2	1	2	2	1	1	1	2	1	2	3	2
9854	3	1	4	3	2	3	3	2	2	2	2	1	1	1	1	1	99	99	2
9878	2	2	3	4	2	2	3	2	2	2	3	2	2	2	2	2	3	3	2
9915	1	1	1	2	3	3	2	2	2	1	3	3	2	3	1	1	3	2	2
9944	2	2	2	2	1	2	3	3	2	2	2	2	2	1	2	1	3	3	3
9982	4	3	2	1	2	2	3	2	2	2	2	2	2	2	2	3	3	3	1
9997	3	2	2	2	3	2	2	2	3	2	2	3	2	1	3	2	3	3	2
10018	2	2	2	3	4	3	3	2	2	3	2	2	2	99	1	1	4	3	1
10026	3	3	2	2	3	3	3	2	3	3	3	2	2	2	1	1	2	2	2
10029	1	2	3	3	2	2	4	3	3	3	4	3	2	2	1	2	2	3	2
10035	4	4	2	3	1	2	2	2	4	2	2	2	2	1	2	1	2	2	1
10036	1	1	1	1	1	2	2	2	3	2	1	2	1	1	1	1	4	3	1
10039	3	2	2	2	2	2	3	2	2	2	2	3	3	2	2	2	2	3	2
10047	2	1	1	2	1	1	1	1	3	1	2	4	1	1	1	1	4	4	3
10050	3	3	4	4	3	4	4	4	2	4	2	2	2	2	99	2	2	2	1
10066	1	1	3	4	2	2	2	2	2	2	1	1	1	1	1	1	4	4	1
10075	2	2	2	3	1	1	2	2	3	2	3	3	3	2	1	1	3	2	2
10085	3	2	4	4	1	1	4	4	4	4	4	3	1	2	1	1	3	2	1
10089	1	1	2	2	1	1	3	2	4	1	1	1	2	2	1	1	4	4	2
10097	3	2	2	2	3	3	3	3	3	2	3	3	2	2	3	2	2	2	2
10108	2	1	1	2	2	2	2	2	2	1	3	2	2	1	1	1	4	4	2
10131	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	4	3	2
10136	2	2	2	2	3	2	2	3	2	2	2	2	1	2	2	2	3	3	2
10142	1	1	2	3	1	1	2	2	2	2	1	2	2	1	1	1	4	4	2
10151	3	2	1	2	1	1	2	2	3	1	2	1	3	1	1	1	3	4	2
10180	2	1	2	1	2	1	3	2	3	2	2	2	2	1	1	1	3	3	2
10237	3	3	2	3	4	1	4	4	4	4	3	1	2	2	2	2	1	2	2
10242	3	2	2	3	1	1	3	2	4	2	4	3	2	1	2	2	2	2	1
10266	3	2	1	4	4	4	3	2	2	1	2	2	2	2	1	1	4	4	4
10314	1	1	2	2	1	2	1	1	4	2	4	4	1	1	1	1	4	4	2
10439	1	1	1	2	1	1	2	2	2	1	2	1	1	2	2	2	4	4	2
10453	1	1	3	3	4	3	3	3	2	2	3	2	1	1	2	1	3	3	2
10470	2	3	2	3	2	2	1	2	1	1	3	1	1	2	1	1	3	4	2
10482	2	1	2	2	2	3	2	1	2	1	3	1	1	1	1	1	3	3	2
10490	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	3	3	2
10496	3	3	4	3	1	1	1	1	4	2	4	4	2	1	1	2	4	3	4
10498	2	3	2	4	3	2	4	4	1	2	4	4	2	2	2	2	3	3	2
10581	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	4	4	1
10590	2	2	2	2	2	1	3	2	2	2	2	2	2	1	2	1	3	3	1
10631	1	1	2	3	2	1	3	4	3	3	2	2	2	1	1	1	2	3	1
10685	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	4	4	3
10687	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	4	4	2
10692	3	2	3	2	3	4	3	2	1	2	1	1	1	1	1	1	4	4	2
10700	3	1	1	1	1	2	4	1	3	3	4	2	4	1	1	1	3	3	2
10721	3	2	2	2	3	2	2	3	2	2	1	1	1	1	1	1	2	3	2
10776	3	2	2	2	4	4	2	2	1	3	3	3	4	1	1	1	3	3	2
10780	1	1	2	2	3	3	3	2	2	2	3	2	2	2	2	1	3	3	1
10812	1	1	3	2	3	2	3	2	3	2	2	2	2	1	1	1	4	4	1
10834	2	2	2	3	4	2	3	1	4	2	2	3	1	1	2	2	2	2	2
10873	2	3	2	4	2	2	4	3	2	3	3	3	1	2	2	99	3	3	2
10879	1	1	1	3	1	1	4	2	4	2	1	1	1	1	2	2	3	4	1
10882	2	2	2	3	2	3	4	1	3	3	4	3	3	1	1	3	3	3	2
10896	1	2	4	4	2	4	2	2	2	2	3	2	1	1	2	2	2	3	2
10968	3	2	2	2	3	3	2	2	2	2	2	2	2	1	1	1	3	2	2
11025	2	2	2	2	1	2	2	2	2	1	2	1	1	1	1	1	3	3	2
11030	1	1	2	2	1	1	1	2	2	1	1	2	2	1	1	1	4	4	2
11043	2	2	1	3	2	1	1	1	1	1	2	3	2	1	4	3	3	4	2
11063	2	2	3	3	2	1	3	2	3	3	3	2	3	3	1	1	2	2	1
11106	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	4	4	2
11108	3	1	3	4	1	2	3	2	1	2	3	2	2	2	1	2	4	3	2
11127	1	1	2	2	1	2	1	1	1	1	2	2	1	1	3	1	4	3	4
11146	2	1	4	1	1	2	3	4	1	1	4	1	1	1	1	1	4	4	1
11154	2	2	4	4	3	4	4	4	4	4	2	4	1	1	1	1	2	2	3
11177	2	2	2	2	4	4	3	3	2	2	3	3	2	2	1	1	3	3	1
11282	3	2	2	2	1	1	2	2	1	1	3	2	1	1	2	1	4	4	3
11300	3	2	3	3	4	3	4	4	4	4	4	2	1	3	2	3	3	4	1
11329	3	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	3	4	2
11340	1	1	99	99	1	1	99	3	99	99	1	2	99	1	1	1	3	3	2
11404	1	1	3	1	2	1	1	1	1	1	3	1	1	2	1	1	4	4	1
11419	2	2	3	3	2	2	2	2	2	2	3	2	2	2	2	1	3	3	1
11450	3	2	3	2	2	2	3	2	2	3	1	1	2	2	1	1	1	3	1
11466	2	2	4	3	1	2	4	3	1	3	3	2	2	2	2	2	2	3	1
11485	2	2	2	4	3	1	2	2	2	2	4	3	1	2	2	2	4	3	1
11529	2	2	2	3	2	2	2	2	4	2	2	1	1	1	3	2	2	3	2
11534	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	4	4	3
11548	2	1	3	2	2	2	2	2	1	3	3	3	3	1	1	1	3	4	2
11567	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	3	4	2
11601	1	1	4	4	1	2	1	1	1	1	4	1	3	2	3	3	3	3	2
11622	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	3	3	2
11651	2	2	4	3	1	2	4	4	2	2	4	4	2	2	1	1	2	2	1
11656	2	2	2	2	4	2	4	1	1	3	4	3	3	2	2	1	3	2	2
11682	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	3	3	2
11715	1	1	1	3	1	2	1	2	2	1	2	1	1	1	1	2	3	4	1
11732	3	2	3	3	2	3	3	3	2	2	2	2	2	2	3	3	3	3	2
11756	1	1	3	1	4	1	4	1	1	1	4	1	1	1	1	1	4	1	1
11771	1	1	1	4	1	1	1	1	1	1	1	4	3	1	1	1	4	4	2
11795	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	1	4	4	4
11851	2	1	2	2	1	1	1	2	2	1	4	2	2	1	1	1	3	4	2
11904	4	3	1	3	3	1	4	1	2	3	3	2	2	1	1	1	4	2	2
11919	3	3	2	2	3	3	2	2	2	2	3	4	3	1	2	2	4	3	3
11979	2	2	3	3	3	2	3	3	3	3	1	3	1	1	1	1	3	3	3
12019	2	2	2	2	2	2	3	2	3	1	2	3	2	2	2	2	4	4	3
12045	1	1	2	4	1	1	1	2	1	1	3	1	1	1	1	1	4	4	2
12128	4	2	2	2	3	2	4	4	4	4	4	4	3	2	3	4	3	3	2
12134	2	2	3	2	2	2	3	3	3	3	4	3	2	1	3	2	2	3	2
12144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2
12153	3	2	1	2	3	4	3	2	3	2	2	2	3	2	2	2	3	3	1
12163	2	1	1	3	1	1	2	1	2	1	3	3	3	1	1	1	4	4	2
12191	4	2	2	2	3	4	4	2	2	2	1	1	2	2	2	1	4	2	1
12227	1	1	1	1	1	1	4	4	1	4	1	1	2	1	3	4	4	4	1
12250	2	2	3	2	2	2	3	99	3	3	3	3	3	2	2	2	2	2	2
12274	3	2	2	2	3	2	3	2	3	2	3	3	2	2	3	2	2	2	2
12311	3	2	3	2	2	2	3	2	2	2	3	3	2	2	2	2	2	2	3
12312	1	1	3	3	1	2	3	2	2	2	3	2	2	1	1	1	3	2	2
12366	4	3	4	2	4	3	3	3	4	3	3	3	3	3	3	3	4	2	1
12397	4	3	2	2	1	1	2	2	3	3	3	4	2	2	2	2	2	2	2
12440	2	2	3	3	3	3	3	2	2	3	3	3	1	1	2	1	2	2	1
12441	2	1	1	1	1	1	2	1	2	3	1	1	1	2	3	1	2	4	1
12460	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	4	3	2
12504	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	3	3	2
12584	1	1	2	2	4	4	3	2	3	2	1	1	1	1	2	2	2	1	1
12632	4	1	4	2	2	1	4	4	4	4	4	4	1	1	99	1	1	2	1
12643	1	1	2	2	2	2	2	1	2	2	1	2	2	1	1	1	3	4	2
12656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2
12712	2	2	3	3	2	3	3	2	2	3	3	3	2	1	2	2	2	2	2
12759	3	2	2	3	4	4	2	2	2	2	3	1	1	1	1	1	3	2	2
12812	1	1	1	1	1	2	3	2	2	2	1	1	1	1	2	1	2	2	2
12824	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	4	3	2
12838	2	2	2	3	1	1	1	1	2	2	2	1	1	1	2	2	3	3	2
12883	3	3	1	3	1	4	2	2	2	2	3	2	1	2	1	2	3	2	2
12885	3	2	2	2	2	2	3	2	2	3	3	3	1	1	2	1	2	2	2
12911	3	2	4	2	4	3	2	2	3	2	4	1	1	1	2	1	3	3	1
12914	2	2	2	2	2	2	2	2	2	2	3	2	2	1	1	1	3	3	1
12935	2	1	99	1	1	1	3	2	2	2	2	2	4	1	1	1	4	4	1
12941	1	1	2	3	1	1	2	2	3	1	2	2	2	1	1	1	3	3	2
12964	1	1	1	2	1	2	2	1	3	2	3	3	1	1	2	3	3	3	2
12989	2	2	2	3	2	2	2	2	2	2	3	3	2	2	1	1	3	3	3
13038	1	1	2	2	1	2	2	2	2	2	3	2	1	1	1	1	4	4	2
13118	2	2	1	1	2	2	2	2	99	99	1	1	1	1	1	1	3	3	2
13127	3	3	4	3	2	3	3	2	1	2	2	3	2	3	2	2	3	3	2
13142	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	3	3	2
13177	1	1	3	3	1	1	4	2	3	2	3	1	1	1	1	1	3	4	3
13195	1	1	2	2	1	1	4	2	3	2	2	4	1	1	1	2	2	2	1
13196	1	1	1	3	1	1	2	1	2	1	3	3	1	1	1	1	3	3	2
13218	3	3	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	3	2
13238	1	1	4	3	1	1	4	3	3	2	3	4	4	2	1	1	3	4	2
13244	3	2	2	2	3	3	3	2	3	2	3	3	2	2	2	1	2	2	2
13252	2	3	4	3	4	4	4	2	3	3	4	4	3	2	4	3	2	2	2
13298	3	3	2	2	4	1	2	4	3	3	3	3	2	3	2	2	1	2	1
13328	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	3	3	2
13406	1	1	2	3	1	2	2	2	2	2	3	3	2	1	2	2	99	4	2
13433	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	99	4	4	3
13443	2	2	3	2	2	1	2	1	2	2	3	3	2	1	1	1	3	3	2
13472	2	1	1	3	1	3	1	2	1	1	3	2	1	1	1	1	4	3	1
13498	2	2	2	2	3	4	3	2	2	2	3	3	3	1	2	2	4	3	2
13499	1	1	2	2	1	2	2	1	2	1	2	1	2	1	1	1	3	3	2
13546	1	1	4	2	1	2	2	2	1	1	4	2	2	2	1	1	4	3	2
13593	2	1	2	3	1	1	2	1	1	1	3	2	3	1	1	1	3	3	2
13605	2	2	2	3	1	2	2	2	3	2	3	3	2	2	3	3	2	3	1
13635	3	4	1	2	3	4	4	4	3	4	4	4	4	3	1	4	3	3	1
13637	4	2	2	3	3	3	3	2	3	3	2	3	3	2	3	3	2	2	2
13665	1	1	2	2	3	2	3	2	99	2	1	2	1	1	2	2	4	3	1
13686	2	2	4	2	1	1	2	2	1	2	1	1	1	1	2	1	3	3	2
13695	3	2	2	2	1	1	3	1	3	2	1	2	2	1	1	1	2	3	2
13701	2	2	3	4	1	3	2	1	2	1	2	2	1	1	2	2	4	4	2
13708	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	4	4	2
13725	2	1	2	3	1	1	3	2	1	1	2	1	1	1	1	1	4	3	2
13777	4	2	2	4	1	2	4	2	4	2	4	4	2	1	4	2	4	4	2
13787	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2
13822	3	1	3	2	4	1	3	3	3	2	3	3	3	1	2	1	2	2	2
13831	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	4	3	2
13840	1	1	1	1	1	1	1	1	3	1	3	2	2	1	1	1	3	4	1
13954	2	1	1	1	3	2	2	2	2	2	3	3	2	1	1	1	3	3	2
13959	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	4	3	2
13982	3	3	3	3	2	3	3	2	3	3	3	3	4	1	4	4	3	2	2
14035	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	3	3	2
14039	2	1	2	3	2	1	2	1	2	1	2	1	1	1	1	1	3	3	2
14043	99	2	1	3	2	1	2	2	1	1	2	1	1	1	1	1	4	3	2
14053	2	2	2	2	3	2	3	2	4	2	2	2	2	1	2	1	1	2	3
14095	3	2	3	2	2	2	2	3	1	3	2	2	3	2	2	2	4	4	2
14125	2	1	2	3	4	2	3	2	2	4	2	3	1	1	4	3	2	3	2
14139	2	1	3	2	2	1	2	2	2	2	2	2	1	2	2	1	3	3	2
14148	1	1	1	2	2	3	1	1	1	2	1	3	1	1	1	1	4	4	3
14169	1	1	2	2	1	1	2	2	1	1	2	3	2	1	1	1	3	3	1
14175	3	1	1	1	1	1	3	2	4	3	2	4	4	1	2	1	3	4	2
14203	2	2	2	3	2	2	2	1	2	1	3	3	2	2	1	2	2	2	1
14215	2	2	4	4	1	2	2	2	1	1	3	2	2	2	1	1	4	4	3
14216	1	1	1	3	1	1	2	2	1	2	2	2	2	1	1	1	3	3	2
14229	2	2	3	2	2	2	3	2	2	2	3	4	3	3	2	2	4	4	3
14243	2	1	3	2	4	2	2	2	2	2	4	1	1	1	3	2	4	3	2
14271	1	2	4	4	4	3	2	2	1	1	4	2	1	1	2	2	2	4	2
14317	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	3	4	1
14345	1	1	2	3	1	2	1	1	1	1	2	2	3	1	1	1	4	4	2
14366	1	1	2	1	4	4	3	1	3	2	1	2	2	1	1	1	3	3	2
14401	2	3	3	3	4	3	2	1	1	1	2	1	1	1	1	2	4	4	2
14406	3	2	4	4	1	1	3	3	3	3	3	3	99	1	1	1	4	4	3
14409	3	2	2	3	2	3	2	2	2	2	2	3	1	1	3	1	3	3	2
14422	3	2	1	2	4	4	1	1	1	1	3	4	1	1	1	99	3	4	4
14427	1	3	4	4	1	1	1	2	1	1	2	2	1	1	1	1	1	3	2
14465	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	3	4	3
14466	3	2	3	2	1	1	2	3	3	2	4	4	1	1	1	2	2	4	2
14467	2	2	1	3	1	1	2	1	1	1	3	2	2	1	1	1	4	4	2
14471	3	3	2	3	2	3	4	3	3	3	3	4	2	2	4	4	3	4	2
14494	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	4	4	1
14506	2	2	2	3	2	2	2	2	1	2	3	2	2	2	2	2	3	3	2
14510	1	1	4	2	1	2	2	1	1	1	1	1	1	1	2	1	4	3	1
14535	2	2	4	3	2	1	3	3	4	2	3	3	2	2	3	2	2	3	2
14546	2	2	2	3	1	1	2	2	2	2	3	1	1	1	2	1	2	2	3
14566	2	2	1	2	2	2	2	1	2	2	1	1	2	1	1	1	3	3	2
14606	2	2	2	2	2	2	3	3	2	3	1	1	1	1	2	2	3	2	2
14615	2	2	2	2	2	2	3	1	3	99	3	3	2	2	2	2	1	2	2
14629	1	1	2	2	3	3	2	2	3	1	4	1	1	1	1	1	3	4	2
14664	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	4	3	1
14722	3	3	2	3	2	2	2	2	1	1	3	1	1	1	1	1	3	3	1
14723	1	1	2	2	1	1	2	2	2	2	2	3	2	2	1	1	4	3	3
14767	2	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	3	4	2
14799	1	1	4	2	1	1	4	3	4	4	4	4	3	1	1	1	3	2	1
14813	2	1	3	2	2	2	3	2	2	2	2	1	2	1	2	1	3	3	1
14877	1	1	2	2	1	1	3	2	1	2	2	1	2	1	1	1	4	3	1
14981	1	1	4	3	1	1	3	2	3	2	3	3	3	3	1	1	3	3	3
14993	1	1	2	3	1	2	2	1	1	1	2	2	2	1	1	1	4	4	2
15000	2	1	1	3	1	1	3	2	2	3	3	1	1	1	1	1	2	2	2
15008	1	4	1	1	4	4	4	2	4	2	3	4	2	1	2	1	2	3	2
15104	2	1	2	99	1	2	3	1	2	2	2	2	2	4	1	1	3	4	1
15116	1	1	4	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2
15126	3	1	3	3	3	3	3	2	2	3	3	3	1	2	2	1	2	2	2
15172	1	2	4	4	3	1	4	4	4	4	4	1	4	3	1	1	1	1	2
15180	2	2	2	99	2	99	99	99	2	2	2	2	2	2	2	99	3	3	3
15207	1	1	2	3	3	1	2	1	2	1	1	3	2	1	99	1	4	4	2
