2601	6631	2	1	2	3	3	2	5.9	1.66666666666667	2.66666666666667
2603	3252	2	4	4	2	2	1	8.5	3.33333333333333	1.66666666666667
2604	6412	2	3	2	2	1	1	24.1	2.33333333333333	1.33333333333333
2605	9161	1	1	1	4	2	4	15.7	1	3.33333333333333
2608	15202	1	1	2	1	4	3	3.3	1.33333333333333	2.66666666666667
2610	14173	1	1	1	4	4	4	1.5	1	4
2627	13053	1	1	1	99	2	3	1.2	1	2.5
2630	9477	2	1	3	2	2	2	3.7	2	2
2632	13006	2	2	3	2	2	2	3.5	2.33333333333333	2
2640	13062	1	3	3	3	2	4	2	2.33333333333333	3
2647	8111	2	3	4	1	2	2	24.5	3	1.66666666666667
2649	14365	1	2	4	2	2	2	5.1	2.33333333333333	2
2654	13003	1	1	1	4	1	4	2.6	1	3
2655	8119	2	2	3	3	2	3	13.9	2.33333333333333	2.66666666666667
2656	4012	1	3	3	2	2	2	10.3	2.33333333333333	2
2658	14166	1	1	2	4	4	4	1.8	1.33333333333333	4
2662	15260	1	1	3	1	2	2	.9	1.66666666666667	1.66666666666667
2666	5315	2	3	3	1	1	1	19.7	2.66666666666667	1
2672	12054	2	1	3	2	2	2	4.5	2	2
2674	9761	3	3	4	1	2	1	17.9	3.33333333333333	1.33333333333333
2680	8118	2	1	4	4	4	4	16.3	2.33333333333333	4
2686	5554	1	3	2	2	1	3	6.9	2	2
2688	9780	2	1	3	2	1	3	7.2	2	2
2692	9162	3	4	4	1	1	2	22.8	3.66666666666667	1.33333333333333
2697	5766	4	4	4	2	2	1	7	4	1.66666666666667
2698	3402	2	4	4	1	1	1	6.3	3.33333333333333	1
2730	15266	1	1	3	4	4	4	1	1.66666666666667	4
2731	3360	2	2	1	3	1	1	5.1	1.66666666666667	1.66666666666667
2737	5962	2	3	3	3	2	2	13.1	2.66666666666667	2.33333333333333
2738	8128	2	3	3	2	3	2	5.4	2.66666666666667	2.33333333333333
2754	9561	1	1	3	2	2	2	10.2	1.66666666666667	2
2756	8127	2	3	4	2	1	99	7.1	3	1.5
2759	5913	2	2	3	2	99	2	16.3	2.33333333333333	2
2764	9162	2	2	4	3	1	99	22.8	2.66666666666667	2
2776	15362	1	1	1	4	3	3	1.2	1	3.33333333333333
2786	6436	2	3	3	1	1	1	12.6	2.66666666666667	1
2787	14365	2	3	3	1	1	1	5.1	2.66666666666667	1
2799	3201	2	3	3	1	1	1	15.1	2.66666666666667	1
2800	4011	2	1	2	3	3	3	12.3	1.66666666666667	3
2805	5166	2	1	2	4	3	3	8.1	1.66666666666667	3.33333333333333
2807	8136	3	4	4	2	2	2	8.9	3.66666666666667	2
2813	5315	3	4	4	2	4	99	19.7	3.66666666666667	3
2824	13062	1	2	2	4	3	2	2	1.66666666666667	3
2829	8128	2	1	2	3	1	2	5.4	1.66666666666667	2
2831	5315	2	3	3	2	1	2	19.7	2.66666666666667	1.66666666666667
2833	12069	2	1	3	1	2	1	2.5	2	1.33333333333333
2839	1001	1	1	1	3	2	3	8.6	1	2.66666666666667
2844	5962	2	4	4	4	2	2	13.1	3.33333333333333	2.66666666666667
2846	5758	2	3	3	3	2	2	7.5	2.66666666666667	2.33333333333333
2860	14181	1	3	3	2	3	2	1.1	2.33333333333333	2.33333333333333
2867	16051	1	1	3	2	1	3	2.2	1.66666666666667	2
2870	9773	2	2	2	2	1	2	6.1	2	1.66666666666667
2875	9474	2	1	2	2	2	2	5.2	1.66666666666667	2
2882	10044	3	2	4	1	1	1	8.4	3	1
2886	15352	1	1	2	3	3	4	1.7	1.33333333333333	3.33333333333333
2888	8226	3	4	4	2	2	2	10.4	3.66666666666667	2
2889	8117	2	3	3	1	1	1	14.1	2.66666666666667	1
2890	5570	2	2	2	3	1	3	8.4	2	2.33333333333333
2892	14365	3	4	4	3	2	3	5.1	3.66666666666667	2.66666666666667
2895	3256	2	1	2	99	2	2	5.5	1.66666666666667	2
2897	8136	2	3	4	3	2	2	8.9	3	2.33333333333333
2908	7141	1	1	2	3	2	2	4.8	1.33333333333333	2.33333333333333
2922	13003	1	1	3	3	2	4	2.6	1.66666666666667	3
2935	8415	2	3	3	3	1	99	13.2	2.66666666666667	2
2938	14365	2	1	2	4	4	4	5.1	1.66666666666667	4
2946	5562	2	1	3	2	1	2	10.2	2	1.66666666666667
2952	7231	2	3	3	3	3	3	4.6	2.66666666666667	3
2959	8226	2	1	4	3	2	3	10.4	2.33333333333333	2.66666666666667
2962	18100	4	4	4	99	1	2	12.8	4	1.5
2968	9376	1	2	1	3	3	2	3.3	1.33333333333333	2.66666666666667
2974	12073	1	1	2	4	3	99	2.3	1.33333333333333	3.5
2975	15303	1	1	2	2	1	2	2.8	1.33333333333333	1.66666666666667
2977	16076	2	2	3	2	1	1	1.5	2.33333333333333	1.33333333333333
2982	6531	2	3	4	1	1	1	8.9	3	1
2991	10044	2	2	3	2	1	2	8.4	2.33333333333333	1.66666666666667
2992	15261	1	1	1	3	3	3	1.7	1	3
2994	6412	3	4	4	2	2	2	24.1	3.66666666666667	2
3000	16073	2	1	2	2	2	2	1.7	1.66666666666667	2
3001	2000	2	2	3	4	2	1	15.4	2.33333333333333	2.33333333333333
3010	3254	2	1	3	3	2	2	5.9	2	2.33333333333333
3013	14365	1	2	2	4	4	3	5.1	1.66666666666667	3.66666666666667
3017	9474	2	3	3	1	1	2	5.2	2.66666666666667	1.33333333333333
3018	14193	2	2	2	1	1	2	1.4	2	1.33333333333333
3021	14193	2	2	3	1	1	1	1.4	2.33333333333333	1
3022	1059	2	1	4	3	3	1	3.4	2.33333333333333	2.33333333333333
3026	12067	1	1	1	3	3	3	3.1	1	3
3028	14161	1	1	1	4	3	4	3.7	1	3.66666666666667
3033	8222	2	2	4	2	2	1	21.6	2.66666666666667	1.66666666666667
3034	4011	2	2	3	1	1	1	12.3	2.33333333333333	1
3046	5711	1	4	2	1	2	1	13	2.33333333333333	1.33333333333333
3048	8211	2	2	3	1	2	2	11.3	2.33333333333333	1.66666666666667
3052	6532	3	4	3	1	2	2	9.1	3.33333333333333	1.66666666666667
3056	9275	1	2	1	3	1	3	3.8	1.33333333333333	2.33333333333333
3062	6413	2	4	4	3	2	2	25.9	3.33333333333333	2.33333333333333
3077	14263	2	3	3	3	2	3	2	2.66666666666667	2.66666666666667
3080	4011	2	2	2	1	1	1	12.3	2	1
3087	14167	2	1	3	2	2	3	1.8	2	2.33333333333333
3092	14272	2	1	1	2	3	2	1.6	1.33333333333333	2.33333333333333
3095	9564	2	4	2	1	1	1	18.1	2.66666666666667	1
3098	8336	2	3	4	2	2	1	11.2	3	1.66666666666667
3117	5378	2	4	4	2	1	2	8.2	3.33333333333333	1.66666666666667
3119	14365	2	3	3	3	3	3	5.1	2.66666666666667	3
3124	2000	2	2	4	4	4	3	15.4	2.66666666666667	3.66666666666667
3127	9263	1	1	4	3	2	3	10.7	2	2.66666666666667
3145	8315	3	4	3	1	2	2	7.3	3.33333333333333	1.66666666666667
3148	18100	2	2	1	4	3	3	12.8	1.66666666666667	3.33333333333333
3149	14262	1	1	2	2	1	1	3.6	1.33333333333333	1.33333333333333
3151	3459	1	3	2	3	3	2	4.9	2	2.66666666666667
3155	8212	3	4	4	2	2	1	14.2	3.66666666666667	1.66666666666667
3160	7143	2	3	4	1	1	1	7.3	3	1
3167	12072	3	3	3	1	2	1	2	3	1.33333333333333
3169	15364	2	1	2	3	2	3	1.2	1.66666666666667	2.66666666666667
3172	5120	3	2	4	2	1	2	16.6	3	1.66666666666667
3176	3460	1	2	2	3	3	3	6.8	1.66666666666667	3
3177	13059	1	1	1	4	4	2	1.7	1	3.33333333333333
3184	15369	2	1	2	3	2	99	1.3	1.66666666666667	2.5
3185	5111	2	2	3	4	2	3	17.4	2.33333333333333	3
3219	3354	2	3	3	1	1	1	3.4	2.66666666666667	1
3233	5978	2	3	3	2	2	1	9.5	2.66666666666667	1.66666666666667
3236	13003	2	1	2	4	2	2	2.6	1.66666666666667	2.66666666666667
3248	17200	2	1	2	99	99	2	12.8	1.66666666666667	2
3249	6631	1	1	1	4	4	3	5.9	1	3.66666666666667
3251	5378	2	3	4	2	1	1	8.2	3	1.33333333333333
3271	16061	3	4	4	1	1	1	1.2	3.66666666666667	1
3278	15303	1	2	2	3	3	3	2.8	1.66666666666667	3
3289	14171	1	2	2	2	2	2	1	1.66666666666667	2
3290	9761	2	4	3	3	3	1	17.9	3	2.33333333333333
3294	12060	1	1	3	4	4	4	2.2	1.66666666666667	4
3302	4011	2	2	4	2	2	2	12.3	2.66666666666667	2
3303	17200	2	1	3	2	2	2	12.8	2	2
3314	9162	3	3	4	2	2	2	22.8	3.33333333333333	2
3315	8125	1	2	2	4	2	2	11.3	1.66666666666667	2.66666666666667
3320	9562	2	3	3	1	4	1	14.6	2.66666666666667	2
3322	6532	2	3	2	2	1	2	9.1	2.33333333333333	1.66666666666667
3323	5974	2	2	2	3	2	4	7.7	2	3
3333	5358	1	2	2	3	3	3	9.7	1.66666666666667	3
3338	2000	1	1	1	4	4	4	15.4	1	4
3343	9780	1	1	1	4	4	2	7.2	1	3.33333333333333
3344	8335	2	4	4	4	3	2	12	3.33333333333333	3
3347	15352	1	1	1	2	3	4	1.7	1	3
3353	5916	2	2	4	99	1	3	15.3	2.66666666666667	2
3381	16069	2	1	2	4	2	3	1.5	1.66666666666667	3
3383	5913	2	3	3	3	2	2	16.3	2.66666666666667	2.33333333333333
3386	3201	3	99	4	1	1	1	15.1	3.5	1
3391	14365	2	2	2	2	1	2	5.1	2	1.66666666666667
3392	9179	2	2	2	3	2	2	9.2	2	2.33333333333333
3395	8136	3	4	4	3	1	1	8.9	3.66666666666667	1.66666666666667
3402	14177	2	1	3	2	3	3	2	2	2.66666666666667
3409	8116	2	3	3	2	2	2	15.1	2.66666666666667	2
3411	4011	1	2	2	4	2	1	12.3	1.66666666666667	2.33333333333333
3413	5911	1	2	3	1	1	1	11.7	2	1
3423	17200	2	2	3	2	2	2	12.8	2.33333333333333	2
3424	12065	2	3	3	3	2	2	1.5	2.66666666666667	2.33333333333333
3425	15352	2	1	1	4	2	4	1.7	1.33333333333333	3.33333333333333
3432	9763	1	1	2	4	2	4	13.1	1.33333333333333	3.33333333333333
3436	6436	2	3	3	4	2	2	12.6	2.66666666666667	2.66666666666667
3453	5119	1	1	1	4	3	4	12.6	1	3.66666666666667
3455	16053	2	2	3	3	2	3	4.7	2.33333333333333	2.66666666666667
3469	9189	2	4	2	1	1	2	6.1	2.66666666666667	1.33333333333333
3473	12070	1	1	1	4	4	4	1.2	1	4
3485	5770	2	1	4	1	1	1	5.8	2.33333333333333	1
3497	3361	2	2	4	2	2	1	6.4	2.66666666666667	1.66666666666667
3519	14171	1	1	1	3	3	3	1	1	3
3524	3201	2	2	3	1	1	1	15.1	2.33333333333333	1
3528	9562	3	4	4	1	1	1	14.6	3.66666666666667	1
3530	16051	2	2	2	3	2	1	2.2	2	2
3539	3157	2	3	3	3	4	1	7.1	2.66666666666667	2.66666666666667
3549	3255	1	1	1	3	3	3	6.9	1	3
3558	17200	2	2	2	2	2	2	12.8	2	2
3567	12067	1	1	2	4	4	3	3.1	1.33333333333333	3.66666666666667
3594	9572	2	4	4	3	2	3	5.7	3.33333333333333	2.66666666666667
3596	6632	1	1	1	4	4	4	5.3	1	4
3597	3158	2	2	4	2	2	1	5.5	2.66666666666667	1.66666666666667
3601	7314	1	1	2	2	2	2	22.1	1.33333333333333	2
3608	9479	2	1	2	3	3	4	6.9	1.66666666666667	3.33333333333333
3614	8335	2	1	4	4	4	4	12	2.33333333333333	4
3619	18100	2	2	3	1	2	2	12.8	2.33333333333333	1.66666666666667
3620	5315	2	1	4	3	2	3	19.7	2.33333333333333	2.66666666666667
3624	15363	2	3	2	4	4	2	1.2	2.33333333333333	3.33333333333333
3626	5378	2	3	3	3	3	3	8.2	2.66666666666667	3
3632	1002	1	1	1	3	99	3	9.5	1	3
3634	5770	2	1	2	2	2	99	5.8	1.66666666666667	2
3650	8317	2	2	4	1	1	1	7.3	2.66666666666667	1
3651	15171	1	1	2	3	3	4	1.3	1.33333333333333	3.33333333333333
3663	9190	2	2	2	3	2	2	7.1	2	2.33333333333333
3665	9761	2	3	3	2	3	2	17.9	2.66666666666667	2.33333333333333
3670	4011	2	2	2	2	3	2	12.3	2	2.33333333333333
3675	16064	2	1	1	4	3	3	2.3	1.33333333333333	3.33333333333333
3685	9471	2	2	4	4	2	3	2.8	2.66666666666667	3
3687	9179	2	1	3	1	1	1	9.2	2	1
3689	9677	1	1	1	4	4	4	5.2	1	4
3693	5774	2	3	3	2	2	2	7.4	2.66666666666667	2
3702	15303	2	1	3	4	4	4	2.8	2	4
3704	9564	3	3	4	1	99	1	18.1	3.33333333333333	1
3715	14286	2	1	2	2	2	4	1.7	1.66666666666667	2.66666666666667
3725	9189	2	2	3	4	2	2	6.1	2.33333333333333	2.66666666666667
3730	13053	1	3	4	2	1	1	1.2	2.66666666666667	1.33333333333333
3735	14171	1	1	1	3	3	3	1	1	3
3752	5770	2	3	4	1	1	2	5.8	3	1.33333333333333
3756	15303	1	1	1	2	1	3	2.8	1	2
3760	9474	2	1	3	4	2	3	5.2	2	3
3763	8436	3	4	4	2	2	2	8.8	3.66666666666667	2
3767	7314	3	2	4	2	2	2	22.1	3	2
3769	9565	2	2	4	1	1	2	9.9	2.66666666666667	1.33333333333333
3770	12070	2	1	3	2	3	2	1.2	2	2.33333333333333
3774	15357	1	1	4	3	3	3	1.2	2	3
3784	14262	3	3	4	1	1	1	3.6	3.33333333333333	1
3787	8435	3	3	3	2	4	1	10.1	3	2.33333333333333
3790	18100	2	4	4	2	1	2	12.8	3.33333333333333	1.66666666666667
3793	5978	4	2	4	4	4	4	9.5	3.33333333333333	4
3803	14365	2	1	3	1	1	1	5.1	2	1
3806	5766	2	1	1	4	3	3	7	1.33333333333333	3.33333333333333
3812	5766	1	2	2	2	1	2	7	1.66666666666667	1.66666666666667
3822	5758	3	3	3	2	2	2	7.5	3	2
3829	5974	2	3	4	2	1	2	7.7	3	1.66666666666667
3831	1062	2	2	3	2	1	2	4.3	2.33333333333333	1.66666666666667
3839	13055	1	1	2	4	99	1	1.4	1.33333333333333	2.5
3840	8119	1	3	3	2	2	2	13.9	2.33333333333333	2
3854	1061	1	2	3	2	1	2	4.4	2	1.66666666666667
3860	8337	2	2	2	2	2	99	10.9	2	2
3863	9564	1	1	2	3	2	4	18.1	1.33333333333333	3
3865	14365	2	3	4	3	2	3	5.1	3	2.66666666666667
3877	13005	1	2	1	1	2	2	1.3	1.33333333333333	1.66666666666667
3879	5512	1	1	3	2	2	2	9.8	1.66666666666667	2
3897	5562	2	1	2	3	2	3	10.2	1.66666666666667	2.66666666666667
3898	7338	3	3	4	2	2	2	7.3	3.33333333333333	2
3899	6412	1	1	1	4	4	4	24.1	1	4
3907	15355	1	1	99	2	1	2	1.1	1	1.66666666666667
3908	5117	3	2	2	2	2	2	9.5	2.33333333333333	2
3910	9184	2	2	2	2	2	2	12.5	2	2
3919	5915	2	1	3	2	2	2	12.4	2	2
3928	6534	2	2	3	4	3	3	9.8	2.33333333333333	3.33333333333333
3944	6440	2	1	2	3	3	3	8.6	1.66666666666667	3
3952	3151	3	4	3	3	3	3	5.7	3.33333333333333	3
3959	16070	2	2	2	2	1	3	2.2	2	2
3962	12066	1	1	2	4	4	4	2.5	1.33333333333333	4
3966	18100	2	3	3	1	1	2	12.8	2.66666666666667	1.33333333333333
3983	6439	2	1	2	2	2	3	10.2	1.66666666666667	2.33333333333333
3991	9676	2	1	4	2	1	3	10.8	2.33333333333333	2
3992	3154	2	1	1	3	2	3	5.6	1.33333333333333	2.66666666666667
3993	9477	1	4	4	1	1	1	3.7	3	1
3996	6432	2	4	4	1	2	1	11.4	3.33333333333333	1.33333333333333
3998	14286	1	1	1	3	2	4	1.7	1	3
4007	12071	1	1	3	99	2	1	2.6	1.66666666666667	1.5
4018	18100	3	4	3	1	2	2	12.8	3.33333333333333	1.66666666666667
4026	9475	3	2	2	4	4	4	4.1	2.33333333333333	4
4040	12054	3	3	4	3	2	3	4.5	3.33333333333333	2.66666666666667
4057	15367	1	2	4	2	3	3	1.4	2.33333333333333	2.66666666666667
4058	3361	2	2	2	2	2	2	6.4	2	2
4059	9374	2	2	3	2	1	1	3.2	2.33333333333333	1.33333333333333
4060	14262	1	3	2	2	2	2	3.6	2	2
4062	8337	2	2	2	3	3	3	10.9	2	3
4066	18100	1	3	2	2	2	3	12.8	2	2.33333333333333
4071	1059	3	1	3	1	1	1	3.4	2.33333333333333	1
4072	5978	2	1	2	1	99	1	9.5	1.66666666666667	1
4074	14193	1	1	1	2	2	2	1.4	1	2
4082	3355	1	1	4	2	2	2	5.4	2	2
4083	9373	2	1	3	1	1	1	4.1	2	1
4085	13057	1	2	2	1	2	2	1.1	1.66666666666667	1.66666666666667
4107	3153	1	1	2	4	3	4	5.9	1.33333333333333	3.66666666666667
4108	15202	1	1	1	3	1	2	3.3	1	2
4121	14284	1	1	1	3	3	3	1.9	1	3
4124	15367	2	3	4	2	1	2	1.4	3	1.66666666666667
4142	6534	1	1	1	2	2	2	9.8	1	2
4144	5978	2	3	3	2	2	2	9.5	2.66666666666667	2
4149	8326	1	1	1	4	3	4	11.6	1	3.66666666666667
4156	6611	2	3	3	1	1	1	13.8	2.66666666666667	1
4157	12072	2	2	4	1	1	3	2	2.66666666666667	1.66666666666667
4160	9375	1	1	2	3	2	3	3.9	1.33333333333333	2.66666666666667
4163	16067	2	1	2	4	2	4	1.6	1.66666666666667	3.33333333333333
4165	7137	1	1	2	4	2	2	5	1.33333333333333	2.66666666666667
4172	6413	99	3	4	1	1	1	25.9	3.5	1
4173	18100	2	2	2	3	2	3	12.8	2	2.66666666666667
4175	9186	1	3	2	2	2	2	6.4	2	2
4178	5911	2	2	3	1	1	1	11.7	2.33333333333333	1
4197	9761	3	2	2	1	1	3	17.9	2.33333333333333	1.66666666666667
4200	1055	2	1	2	4	2	4	3.9	1.66666666666667	3.33333333333333
4204	12062	1	1	1	4	3	4	1.6	1	3.66666666666667
4211	8436	1	1	1	3	1	2	8.8	1	2
4213	6535	2	1	2	4	2	3	4.3	1.66666666666667	3
4214	17200	2	4	4	1	1	1	12.8	3.33333333333333	1
4215	5114	2	3	4	3	2	3	14.8	3	2.66666666666667
4217	9373	2	1	4	2	3	2	4.1	2.33333333333333	2.33333333333333
4221	13005	1	1	1	3	2	2	1.3	1	2.33333333333333
4223	10041	2	1	2	3	2	3	11.1	1.66666666666667	2.66666666666667
4224	5366	4	2	2	3	2	2	5.7	2.66666666666667	2.33333333333333
4225	7331	2	2	2	4	2	2	5.9	2	2.66666666666667
4230	6636	2	1	2	2	2	2	3.6	1.66666666666667	2
4233	1058	2	2	4	1	1	1	3.5	2.66666666666667	1
4239	5117	2	3	4	3	2	2	9.5	3	2.33333333333333
4249	7314	2	3	3	2	1	2	22.1	2.66666666666667	1.66666666666667
4257	5315	2	3	3	2	1	1	19.7	2.66666666666667	1.33333333333333
4264	17200	2	2	3	1	1	2	12.8	2.33333333333333	1.33333333333333
4267	5954	1	1	1	1	1	2	8.9	1	1.33333333333333
4270	12067	1	1	1	4	4	4	3.1	1	4
4271	15303	1	1	2	4	2	4	2.8	1.33333333333333	3.33333333333333
4274	6611	2	3	3	3	2	2	13.8	2.66666666666667	2.33333333333333
4276	4011	2	3	3	3	1	3	12.3	2.66666666666667	2.33333333333333
4281	5554	2	3	4	2	2	1	6.9	3	1.66666666666667
4286	8115	2	2	3	1	99	2	16.6	2.33333333333333	1.5
4293	10041	2	2	2	4	4	4	11.1	2	4
4296	8336	2	2	3	2	1	1	11.2	2.33333333333333	1.33333333333333
4303	5315	1	3	3	4	1	2	19.7	2.33333333333333	2.33333333333333
4312	1054	1	2	1	3	2	3	4.2	1.33333333333333	2.66666666666667
4318	13006	1	1	1	4	3	3	3.5	1	3.33333333333333
4326	12066	1	3	2	3	2	2	2.5	2	2.33333333333333
4347	5111	3	3	4	1	1	1	17.4	3.33333333333333	1
4351	12064	1	1	4	1	2	1	2.1	2	1.33333333333333
4352	15171	1	2	1	2	2	2	1.3	1.33333333333333	2
4353	18100	2	2	4	1	1	1	12.8	2.66666666666667	1
4360	3102	1	1	2	3	4	3	10.9	1.33333333333333	3.33333333333333
4363	12062	1	1	2	3	2	2	1.6	1.33333333333333	2.33333333333333
4375	6533	2	2	2	2	1	2	8.9	2	1.66666666666667
4376	3404	2	3	4	1	1	1	9	3	1
4377	18100	1	1	1	4	3	99	12.8	1	3.5
4385	16061	1	1	3	3	2	2	1.2	1.66666666666667	2.33333333333333
4388	15256	2	1	4	3	2	3	1.2	2.33333333333333	2.66666666666667
4389	15154	1	1	1	4	2	4	1.8	1	3.33333333333333
4400	5111	2	2	3	2	2	2	17.4	2.33333333333333	2
4403	3101	3	4	4	1	2	2	9.1	3.66666666666667	1.66666666666667
4412	13058	1	1	2	2	2	3	1.4	1.33333333333333	2.33333333333333
4416	12061	1	3	3	2	2	3	2.2	2.33333333333333	2.33333333333333
4435	12060	1	1	2	2	2	2	2.2	1.33333333333333	2
4438	18100	2	1	3	4	4	4	12.8	2	4
4443	10041	2	1	3	2	3	2	11.1	2	2.33333333333333
4444	14191	2	3	3	3	2	3	1.1	2.66666666666667	2.66666666666667
4445	15256	1	1	2	2	2	2	1.2	1.33333333333333	2
4452	17200	1	1	2	1	1	2	12.8	1.33333333333333	1.33333333333333
4453	5315	3	3	3	2	1	1	19.7	3	1.33333333333333
4457	13054	1	1	2	3	3	3	1.8	1.33333333333333	3
4464	3201	2	3	4	1	1	1	15.1	3	1
4472	5315	2	3	3	2	2	2	19.7	2.66666666666667	2
4480	10042	1	2	2	4	1	3	5.9	1.66666666666667	2.66666666666667
4481	14193	1	1	3	1	1	2	1.4	1.66666666666667	1.33333333333333
4486	8437	2	4	4	4	4	4	8.1	3.33333333333333	4
4496	9373	2	4	2	4	3	4	4.1	2.66666666666667	3.66666666666667
4499	1054	2	2	1	99	99	3	4.2	1.66666666666667	3
4501	14173	1	2	1	2	2	1	1.5	1.33333333333333	1.66666666666667
4515	16055	2	2	3	4	4	3	2.4	2.33333333333333	3.66666666666667
4519	5382	2	2	1	3	2	2	9	1.66666666666667	2.33333333333333
4523	5316	1	2	1	1	1	1	11.7	1.33333333333333	1
4529	3201	1	2	2	2	1	1	15.1	1.66666666666667	1.33333333333333
4536	5111	3	3	3	1	1	1	17.4	3	1
4537	8326	1	1	4	2	2	2	11.6	2	2
4547	14182	1	1	1	3	2	3	1.3	1	2.66666666666667
4549	8336	1	1	2	3	3	2	11.2	1.33333333333333	2.66666666666667
4555	6435	1	1	4	1	2	1	10.7	2	1.33333333333333
4557	16075	2	1	4	4	2	4	1.3	2.33333333333333	3.33333333333333
4559	17200	2	1	2	2	2	3	12.8	1.66666666666667	2.33333333333333
4562	13058	2	3	3	2	2	2	1.4	2.66666666666667	2
4563	8415	2	3	3	3	2	2	13.2	2.66666666666667	2.33333333333333
4566	9178	1	1	1	2	2	2	12.4	1	2
4568	16067	2	1	2	1	1	99	1.6	1.66666666666667	1
4579	8421	3	3	3	3	2	2	17.7	3	2.33333333333333
4583	8236	1	4	3	2	2	2	10.6	2.66666666666667	2
4586	18100	2	3	4	1	1	1	12.8	3	1
4589	1054	2	1	4	2	2	2	4.2	2.33333333333333	2
4615	5512	2	2	2	2	2	3	9.8	2	2.33333333333333
4616	2000	2	3	4	2	1	2	15.4	3	1.66666666666667
4622	9174	1	3	3	2	2	2	11	2.33333333333333	2
4624	14182	1	1	1	4	4	4	1.3	1	4
4625	14264	1	1	1	1	1	1	1.2	1	1
4629	5562	1	1	1	2	2	3	10.2	1	2.33333333333333
4635	8315	1	1	2	2	1	3	7.3	1.33333333333333	2
4641	12054	1	1	1	4	4	4	4.5	1	4
4649	5911	3	3	4	3	2	2	11.7	3.33333333333333	2.33333333333333
4666	15101	2	3	3	1	1	1	2	2.66666666666667	1
4669	9162	3	4	4	3	2	2	22.8	3.66666666666667	2.33333333333333
4683	14166	1	2	2	3	3	3	1.8	1.66666666666667	3
4684	9372	2	2	2	4	3	4	2.8	2	3.66666666666667
4695	6411	3	2	2	2	1	1	14.5	2.33333333333333	1.33333333333333
4705	5374	1	1	3	2	2	2	8.5	1.66666666666667	2
4722	2000	1	1	1	1	1	1	15.4	1	1
4726	13060	2	3	3	2	1	2	1.4	2.66666666666667	1.66666666666667
4733	1062	2	3	4	3	2	2	4.3	3	2.33333333333333
4734	3404	1	2	2	3	3	3	9	1.66666666666667	3
4750	5162	3	4	4	2	2	2	11.2	3.66666666666667	2
4753	5112	2	4	4	2	1	1	17.3	3.33333333333333	1.33333333333333
4765	8115	2	2	4	2	1	2	16.6	2.66666666666667	1.66666666666667
4768	9188	2	1	3	2	2	2	10.2	2	2
4771	6435	2	2	2	2	2	2	10.7	2	2
4773	12067	3	3	3	2	3	2	3.1	3	2.33333333333333
4777	16069	1	1	1	3	2	2	1.5	1	2.33333333333333
4778	16067	2	2	2	4	1	4	1.6	2	3
4785	2000	1	1	3	2	1	3	15.4	1.66666666666667	2
4787	14188	2	2	4	4	2	3	1.1	2.66666666666667	3
4790	9188	1	1	1	4	2	2	10.2	1	2.66666666666667
4797	1058	2	2	3	2	2	2	3.5	2.33333333333333	2
4803	10041	2	3	2	2	99	99	11.1	2.33333333333333	2
4818	1004	1	1	2	3	1	1	7.6	1.33333333333333	1.66666666666667
4826	5562	3	4	3	1	2	2	10.2	3.33333333333333	1.66666666666667
4830	12068	1	1	1	3	2	3	1.9	1	2.66666666666667
4835	5162	2	3	4	4	3	4	11.2	3	3.66666666666667
4839	8311	1	3	3	1	1	2	13.3	2.33333333333333	1.33333333333333
4841	5513	2	4	4	4	2	2	14.3	3.33333333333333	2.66666666666667
4843	1053	2	2	2	2	2	2	5.3	2	2
4854	5111	4	2	4	4	4	1	17.4	3.33333333333333	3
4880	12052	3	3	3	2	2	2	2.8	3	2
4883	13003	1	1	1	3	3	3	2.6	1	3
4885	9188	2	4	3	2	3	1	10.2	3	2
4887	15362	2	4	3	4	3	4	1.2	3	3.66666666666667
4896	5562	2	1	2	3	2	3	10.2	1.66666666666667	2.66666666666667
4898	14287	2	1	3	2	2	4	1.5	2	2.66666666666667
4911	6436	2	2	2	3	2	4	12.6	2	3
4912	8336	2	1	1	4	4	3	11.2	1.33333333333333	3.66666666666667
4914	12069	2	3	2	3	3	2	2.5	2.33333333333333	2.66666666666667
4921	14374	1	1	1	2	2	2	2.7	1	2
4929	7313	2	2	3	2	1	2	8.2	2.33333333333333	1.66666666666667
4933	2000	2	3	2	1	1	1	15.4	2.33333333333333	1
4934	1058	2	1	3	4	1	1	3.5	2	2
4952	14166	1	1	1	4	3	3	1.8	1	3.33333333333333
4954	13057	2	1	3	2	1	2	1.1	2	1.66666666666667
4955	5770	2	2	4	3	1	4	5.8	2.66666666666667	2.66666666666667
4967	9161	2	4	2	3	3	2	15.7	2.66666666666667	2.66666666666667
4968	10041	2	2	2	1	1	1	11.1	2	1
4969	9162	3	4	4	1	1	1	22.8	3.66666666666667	1
4992	8226	2	1	2	2	2	2	10.4	1.66666666666667	2
4997	6440	2	3	3	3	3	3	8.6	2.66666666666667	3
4999	7231	1	2	2	99	2	99	4.6	1.66666666666667	2
5006	9178	2	2	2	3	2	2	12.4	2	2.33333333333333
5008	8212	2	2	2	4	4	2	14.2	2	3.33333333333333
5010	14280	2	3	3	2	1	2	2.3	2.66666666666667	1.66666666666667
5030	7316	2	2	1	4	2	4	5.8	1.66666666666667	3.33333333333333
5040	3452	1	1	2	2	1	2	3.5	1.33333333333333	1.66666666666667
5042	1053	2	1	3	3	2	1	5.3	2	2
5055	14262	2	1	3	2	2	2	3.6	2	2
